,/lpc/f71858/voltage/0,/lpc/f71858/voltage/1,/lpc/f71858/voltage/2,/lpc/f71858/temperature/0,/lpc/f71858/temperature/1,/lpc/f71858/temperature/2,/lpc/f71858/fan/0,/lpc/f71858/fan/1,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/fan/0,/atigpu/0/control/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0,/hdd/2/temperature/0,/hdd/2/load/0
Time,"VCC3V","VSB3V","Battery","Temperature #1","Temperature #2","Temperature #3","CPU Fan","Case Fan","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Fan","GPU Fan","GPU Core","GPU Memory","GPU Core","GPU Core","Temperature","Used Space","Temperature","Used Space","Temperature","Used Space"
04/24/2016 17:51:14,3.29600024,3.29600024,3.24800014,37.5,39.75,57.25,1238.64575,952.381,5.396634,3.87018919,5.384612,6.935096,5.396634,52,54,49,50,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.7454987,4.428192,11.5318451,45.0000038,1601,30,800,1250,1.1,0,35,38.630703,32,55.77424,31,66.037796
04/24/2016 17:51:15,3.28000021,3.29600024,3.232,37.375,39.75,57.125,1246.88281,951.1731,3.8461566,1.53846145,0,3.8461566,2.30768919,52,51,49,50,1197.08093,1197.08093,1197.08093,1197.08093,133.008987,27.7153168,4.423374,11.5366631,45.5000038,1542,30,800,1250,1.1,0,35,38.630703,32,55.77424,31,66.037796
04/24/2016 17:51:16,3.28000021,3.29600024,3.232,37.375,39.875,57.25,1246.88281,958.466431,5.384612,7.69230747,5.384612,6.92307949,6.346154,52,51,49,49,1197.08142,1197.08142,1197.08142,1197.08142,133.009048,27.715004,4.42332458,11.5367126,46.0000038,1521,30,800,1250,1.1,0,35,38.630703,32,55.77424,31,66.037796
04/24/2016 17:51:17,3.28000021,3.29600024,3.232,37.5,40,57.125,1246.88281,958.466431,5.384612,4.615384,0.7692337,2.30768919,3.26923132,51,53,48,48,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.71003,4.422531,11.5375061,46.0000038,1513,30,800,1250,1.1,0,35,38.630703,32,55.77424,31,66.037796
04/24/2016 17:51:18,3.28000021,3.29600024,3.232,37.375,40.875,57.25,1244.81323,951.1731,14.6153812,10.0000019,10.0000019,10.76923,11.3461494,53,53,51,50,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.71679,4.42361069,11.5364265,46.5000038,1506,30,800,1250,1.1,0,35,38.630703,32,55.77424,31,66.037796
04/24/2016 17:51:19,3.28000021,3.29600024,3.232,37.375,40.25,57.25,1244.81323,952.381,6.92307949,8.4615345,8.4615345,9.230768,8.269238,53,52,49,49,1197.081,1197.081,1197.081,1197.081,133.009,27.718544,4.423889,11.5361481,47.0000038,1506,30,800,1250,1.1,0,35,38.630703,32,55.77424,31,66.037796
04/24/2016 17:51:20,3.29600024,3.29600024,3.24800014,37.25,40,57.25,1238.64575,959.6929,4.615384,2.30768919,3.076923,3.076923,3.26923132,53,52,49,49,1197.081,1197.081,1197.081,1197.081,133.009,27.6882782,4.41905975,11.5409775,44.5000038,1557,30,250,150,0.900000036,0,35,38.630703,32,55.77424,31,66.037796
04/24/2016 17:51:21,3.29600024,3.31200027,3.24800014,37.625,39.875,57.25,1238.64575,959.6929,3.87018919,2.30768919,4.615384,4.615384,3.85215878,53,51,49,49,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.68811,4.419033,11.5410042,44.0000038,1592,30,250,150,0.900000036,0,35,38.630703,32,55.77424,31,66.037796
04/24/2016 17:51:22,3.29600024,3.29600024,3.24800014,37.5,40.625,57.375,1240.69482,960.9225,15.3030281,15.4086533,10.76923,13.8461533,13.8317642,55,56,51,51,1862.127,1862.127,1862.127,1862.127,133.009064,27.8007889,4.43701553,11.5230217,44.0000038,1596,30,250,150,0.900000036,0,35,38.630703,32,55.77424,31,66.037796
04/24/2016 17:51:23,3.29600024,3.29600024,3.24800014,37.5,44.375,57.25,1242.75061,953.591858,26.2139435,15.3846149,16.1538486,19.23077,19.2457981,59,56,56,56,2926.198,2926.198,2926.198,2926.198,133.009,28.0633469,4.47892,11.4811172,44.5000038,1595,30,500,1250,1.0200001,0,35,38.630703,32,55.77424,31,66.037796
04/24/2016 17:51:24,3.29600024,3.29600024,3.24800014,37.5,44.5,57.25,1270.11011,962.1552,6.153846,9.988344,10.0000019,10.0000019,9.035545,54,53,51,50,1197.08081,1197.08081,1197.08081,1197.08081,133.008987,28.167984,4.49562073,11.4644165,44.0000038,1602,30,250,150,0.900000036,0,35,38.630703,32,55.77424,31,66.037796
04/24/2016 17:51:25,3.29600024,3.29600024,3.24800014,37.5,43.375,57.25,1291.98962,978.4736,11.5384579,6.92307949,5.384612,13.8461533,9.423077,55,53,51,51,1995.13538,1995.13538,1995.13538,1995.13538,133.009033,28.2161942,4.503315,11.4567223,44.0000038,1612,30,250,150,0.900000036,0,35,38.630703,32,55.77424,31,66.037796
04/24/2016 17:51:26,3.29600024,3.29600024,3.24800014,37.625,43.125,57.5,1316.9447,981.0333,9.230768,6.153846,3.8461566,6.153846,6.346154,53,52,50,51,1197.081,1197.081,1197.081,1197.081,133.009,28.26519,4.511135,11.4489021,44.0000038,1613,30,250,150,0.900000036,0,35,38.630703,32,55.77424,31,66.037796
04/24/2016 17:51:27,3.29600024,3.29600024,3.24800014,37.5,41.875,57.625,1314.63623,974.6589,6.153846,3.125,0.7692337,2.30768919,3.08894515,52,53,50,50,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,28.2646484,4.51104736,11.44899,44.0000038,1615,30,250,150,0.900000036,0,35,38.630703,32,55.77424,31,66.037796
04/24/2016 17:51:28,3.29600024,3.31200027,3.24800014,37.375,41.625,57.5,1291.98962,969.6186,6.92307949,5.303031,2.30768919,0.7692337,3.82576,53,52,48,50,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,28.30838,4.51802826,11.442009,43.5000038,1615,30,250,150,0.900000036,0,35,38.630703,32,55.77424,31,66.037796
04/24/2016 17:51:29,3.29600024,3.29600024,3.24800014,37.5,40.875,57.5,1276.5957,963.3911,8.521634,7.70432949,4.615384,6.92307949,6.941104,54,53,51,50,1197.081,1197.081,1197.081,1197.081,133.009,27.9976349,4.46843338,11.4916039,44.5000038,1608,30,500,1250,1.0200001,2,35,38.630703,32,55.77424,31,66.037796
04/24/2016 17:51:30,3.29600024,3.29600024,3.24800014,37.625,40.25,57.625,1274.42651,960.9225,3.834498,3.8461566,6.153846,9.230768,5.76632,54,52,50,50,1197.08142,1197.08142,1197.08142,1197.08142,133.009048,27.9936447,4.46779633,11.4922409,44.5000038,1602,30,250,150,0.900000036,0,35,38.630703,32,55.77424,31,66.037796
04/24/2016 17:51:31,3.28000021,3.29600024,3.24800014,37.5,40.5,57.625,1274.42651,959.6929,8.4615345,7.69230747,9.230768,10.0000019,8.846151,54,53,50,50,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.95263,4.46125031,11.4987869,44.5000038,1595,30,250,150,0.900000036,0,35,38.630703,32,55.77424,31,66.037796
04/24/2016 17:51:32,3.29600024,3.29600024,3.24800014,37.5,40.25,57.5,1274.42651,952.381,10.0000019,5.384612,7.69230747,8.4615345,7.884616,53,52,50,50,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.9507446,4.460949,11.4990883,44.0000038,1593,30,250,150,0.900000036,0,35,38.630703,32,55.77424,31,66.037796
04/24/2016 17:51:34,3.29600024,3.29600024,3.232,37.625,40.5,57.5,1274.42651,952.381,6.153846,10.0120182,9.230768,10.0000019,8.849155,53,53,52,52,2394.16162,1197.08081,2394.16162,1197.08081,133.008987,27.95079,4.46095657,11.4990807,44.0000038,1593,30,250,150,0.900000036,10,35,38.630703,32,55.7746277,31,66.037796
04/24/2016 17:51:35,3.29600024,3.29600024,3.24800014,37.5,40.25,58,1238.64575,960.9225,6.92307949,5.384612,6.92307949,7.69230747,6.730771,54,52,50,50,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.9412766,4.45943832,11.5005989,44.0000038,1596,30,250,150,0.900000036,16,35,38.630703,32,55.7746277,31,66.037796
04/24/2016 17:51:36,3.29600024,3.29600024,3.24800014,37.5,40.25,57.625,1238.64575,960.9225,3.8461566,3.076923,3.076923,6.153846,4.038459,54,53,51,50,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.9387665,4.459038,11.5009995,44.0000038,1599,30,500,1250,1.0200001,0,35,38.630703,32,55.7746277,31,66.037796
04/24/2016 17:51:37,3.29600024,3.29600024,3.24800014,37.375,41.125,57.75,1274.42651,960.9225,10.0000019,13.8461533,8.4615345,12.3076916,11.1538467,54,53,50,50,1197.08154,1197.08154,1197.08154,1197.08154,133.009064,27.9849243,4.466404,11.4936333,43.5000038,1602,30,250,150,0.900000036,0,35,38.630703,32,55.7746277,31,66.037796
04/24/2016 17:51:38,3.29600024,3.31200027,3.24800014,37.5,40.25,57.875,1236.60352,960.9225,2.30768919,1.53846145,2.30768919,3.8461566,2.49999762,54,52,50,51,1197.08069,1197.08069,1197.08069,1197.08069,133.008972,27.947876,4.460491,11.4995461,43.5000038,1612,30,250,150,0.900000036,0,35,38.630703,32,55.7746277,31,66.037796
04/24/2016 17:51:39,3.29600024,3.29600024,3.24800014,37.5,40.25,58.125,1238.64575,960.9225,5.384612,0.7692337,0.7692337,0,1.73076987,53,51,50,49,1197.081,1197.081,1197.081,1197.081,133.009,27.94783,4.46048355,11.4995537,43.5000038,1616,30,250,150,0.900000036,0,35,38.630703,32,55.7746277,31,66.037796
04/24/2016 17:51:40,3.29600024,3.29600024,3.24800014,37.625,40.25,58,1274.42651,960.9225,6.92307949,1.53846145,1.53846145,1.53846145,2.88462043,53,52,49,49,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.9472351,4.460388,11.499649,43.5000038,1617,30,250,150,0.900000036,0,35,38.630703,32,55.7746277,31,66.037796
04/24/2016 17:51:41,3.29600024,3.31200027,3.24800014,37.5,40,58.25,1272.26465,959.6929,1.53846145,0.7692337,0,1.53846145,0.9615421,52,50,50,50,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.947258,4.460392,11.4996452,43.5000038,1622,30,250,150,0.900000036,0,35,38.630703,32,55.7746277,31,66.037796
04/24/2016 17:51:42,3.28000021,3.29600024,3.24800014,37.5,40.25,58.125,1272.26465,959.6929,5.384612,7.69230747,8.4615345,5.384612,6.730771,53,52,50,49,1197.081,1197.081,1197.081,1197.081,133.009,27.947258,4.460392,11.4996452,43.5000038,1614,30,250,150,0.900000036,7,35,38.630703,32,55.7746277,31,66.037796
04/24/2016 17:51:43,3.29600024,3.29600024,3.24800014,37.5,40.375,58.25,1276.5957,953.591858,8.509612,8.4615345,3.8461566,14.6274033,8.861178,54,54,50,50,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.73066,4.425823,11.534214,43.5000038,1610,30,250,150,0.900000036,0,35,38.630703,32,55.7746277,31,66.037796
04/24/2016 17:51:44,3.29600024,3.29600024,3.24800014,37.5,40.5,58.375,1276.5957,953.591858,9.976685,8.4615345,3.8461566,9.95338,8.059436,53,52,50,50,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.52568,4.39310837,11.5669289,44.0000038,1604,30,250,150,0.900000036,3,35,38.630703,32,55.7746277,31,66.037796
04/24/2016 17:51:45,3.29600024,3.29600024,3.24800014,37.5,40.25,58.25,1274.42651,953.591858,3.076923,2.30768919,4.615384,6.153846,4.038459,53,53,50,49,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.4916229,4.38767242,11.5723648,43.5000038,1610,30,250,150,0.900000036,0,35,38.630703,32,55.7746277,31,66.037796
04/24/2016 17:51:46,3.29600024,3.29600024,3.24800014,37.375,40.5,58.375,1272.26465,953.591858,6.92307949,9.230768,7.69230747,4.615384,7.115382,54,53,51,50,1197.08118,1197.08118,1197.08118,1197.08118,133.009033,27.4545441,4.381756,11.5782814,43.5000038,1611,30,250,150,0.900000036,0,35,38.630703,32,55.7746277,31,66.037796
04/24/2016 17:51:47,3.29600024,3.29600024,3.24800014,37.5,40.5,58.25,1274.42651,954.805847,10.7812519,6.92307949,5.384612,5.384612,7.118392,59,57,53,52,1197.08142,2926.199,2926.199,2926.199,133.009048,27.4561462,4.38201141,11.5780258,43.5000038,1615,30,250,150,0.900000036,0,35,38.630703,32,55.7746277,31,66.037796
04/24/2016 17:51:48,3.29600024,3.31200027,3.24800014,37.625,41,58.375,1274.42651,960.9225,9.230768,6.911421,5.384612,2.30768919,5.95862865,53,53,49,50,1197.08069,1197.08069,1197.08069,1197.08069,133.008972,27.4551468,4.381851,11.578186,43.5000038,1616,30,250,150,0.900000036,0,35,38.630703,32,55.7746277,31,66.037796
04/24/2016 17:51:49,3.29600024,3.29600024,3.24800014,37.625,40.25,58.25,1274.42651,960.9225,5.384612,2.30768919,2.30768919,6.92307949,4.23076725,53,52,49,50,1197.08179,1197.08179,1197.08179,1197.08179,133.0091,27.45517,4.381855,11.5781822,43.5000038,1614,30,250,150,0.900000036,0,35,38.630703,32,55.7746277,31,66.037796
04/24/2016 17:51:50,3.29600024,3.29600024,3.24800014,37.5,40.25,58.375,1272.26465,960.9225,5.384612,3.076923,0.7692337,1.53846145,2.692312,53,52,49,50,1197.08044,1197.08044,1197.08044,1197.08044,133.008942,27.4541168,4.381687,11.57835,43.5000038,1618,30,250,150,0.900000036,2,35,38.630703,32,55.7746277,31,66.037796
04/24/2016 17:51:51,3.29600024,3.31200027,3.24800014,37.5,40,58.5,1272.26465,959.6929,3.076923,5.372959,2.30768919,6.153846,4.22785854,53,52,50,50,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.4952545,4.38825226,11.571785,43.5000038,1616,30,250,150,0.900000036,1,35,38.630703,32,55.7746277,31,66.037796
04/24/2016 17:51:52,3.29600024,3.29600024,3.24800014,37.5,40.25,58.625,1236.60352,959.6929,2.30768919,5.384612,4.615384,7.68065453,4.99708652,53,52,51,49,1197.08142,1197.08142,1197.08142,1197.08142,133.009048,27.4544983,4.381748,11.578289,43.5000038,1616,30,250,150,0.900000036,0,35,38.630703,32,55.7746277,31,66.037796
04/24/2016 17:51:53,3.29600024,3.29600024,3.24800014,37.625,40,58.75,1274.42651,960.9225,3.8461566,0,0.7692337,2.30768919,1.73076987,53,52,49,48,1197.08118,1197.08118,1197.08118,1197.08118,133.009018,27.4542313,4.381706,11.578331,43.0000038,1617,30,250,150,0.900000036,0,35,38.630703,32,55.7746277,31,66.037796
04/24/2016 17:52:03,3.29600024,3.31200027,3.24800014,37.625,40.125,58.25,1274.42651,953.591858,0,2.30768919,1.53846145,6.153846,2.50000358,53,51,50,50,1197.08191,1197.08191,1197.08191,1197.08191,133.0091,27.4756241,4.38512039,11.5749168,43.0000038,1621,30,250,150,0.900000036,0,35,38.630703,33,55.7737427,31,66.037796
04/24/2016 17:52:04,3.29600024,3.31200027,3.24800014,37.375,40.125,58.125,1272.26465,953.591858,5.36130667,1.53846145,0,3.076923,2.49416828,53,52,50,50,1197.08057,1197.08057,1197.08057,1197.08057,133.008957,27.462883,4.383087,11.57695,43.5000038,1621,30,250,150,0.900000036,0,35,38.630703,33,55.7737427,31,66.037796
04/24/2016 17:52:05,3.29600024,3.29600024,3.24800014,37.5,40,58.25,1238.64575,952.381,1.53846145,0.7692337,0.7692337,0.7692337,0.961536169,53,52,50,49,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.4636765,4.383213,11.5768242,43.5000038,1622,30,250,150,0.900000036,0,35,38.630703,33,55.7737427,31,66.037796
04/24/2016 17:52:06,3.29600024,3.29600024,3.24800014,37.5,40,58.125,1274.42651,952.381,2.30768919,1.53846145,0,0.7692337,1.15384459,53,52,50,49,1197.08093,1197.08093,1197.08093,1197.08093,133.009,27.4483032,4.38076,11.579277,43.0000038,1619,30,250,150,0.900000036,0,35,38.630703,33,55.7737427,31,66.037796
04/24/2016 17:52:07,3.29600024,3.29600024,3.24800014,37.375,40,58.25,1272.26465,953.591858,4.615384,0.757575035,3.076923,3.8461566,3.07400823,54,52,50,50,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.4485474,4.38079834,11.5792389,43.5000038,1618,30,250,150,0.900000036,0,35,38.630703,33,55.7737427,31,66.037796
04/24/2016 17:52:08,3.29600024,3.31200027,3.24800014,37.5,40,58.5,1272.26465,953.591858,2.28472948,4.615384,1.53846145,3.076923,2.8788805,53,51,51,50,1197.0813,1197.0813,1197.0813,1197.0813,133.009033,27.43631,4.378845,11.581192,43.0000038,1617,30,250,150,0.900000036,2,35,38.630703,33,55.7737427,31,66.037796
